GenereBrano;TitoloBrano;IdBrano;TitoloAlbum;NomeArtista;AutoriBrano;DurataBrano;CostoBrano
Latin;Samba Do Lado;252;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;227317;0.99
Latin;Maracatu Atômico;253;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;284264;0.99
Latin;O Encontro De Isaac Asimov Com Santos Dumont No Céu;254;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;99108;0.99
Latin;Corpo De Lama;255;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;232672;0.99
Latin;Sobremesa;256;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;240091;0.99
Latin;Manguetown;257;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;194560;0.99
Latin;Um Satélite Na Cabeça;258;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;126615;0.99
Latin;Baião Ambiental [Instrumental];259;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;152659;0.99
Latin;Sangue De Bairro;260;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;132231;0.99
Latin;Enquanto O Mundo Explode;261;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;88764;0.99
Latin;Interlude Zumbi;262;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;71627;0.99
Latin;Criança De Domingo;263;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;208222;0.99
Latin;Amor De Muito;264;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;175333;0.99
Latin;Samidarish [Instrumental];265;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;272431;0.99
Latin;Maracatu Atômico [Atomic Version];266;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;273084;0.99
Latin;Maracatu Atômico [Ragga Mix];267;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;210155;0.99
Latin;Maracatu Atômico [Trip Hop];268;Afrociberdelia;Chico Science & Nação Zumbi;Chico Science;221492;0.99
Latin;Banditismo Por Uma Questa;269;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;307095;0.99
Latin;Banditismo Por Uma Questa;270;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;243644;0.99
Latin;Rios Pontes & Overdrives;271;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;286720;0.99
Latin;Cidade;272;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;216346;0.99
Latin;Praiera;273;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;183640;0.99
Latin;Samba Makossa;274;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;271856;0.99
Latin;Da Lama Ao Caos;275;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;251559;0.99
Latin;Maracatu De Tiro Certeiro;276;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;88868;0.99
Latin;Salustiano Song;277;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;215405;0.99
Latin;Antene Se;278;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;248372;0.99
Latin;Risoflora;279;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;105586;0.99
Latin;Lixo Do Mangue;280;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;193253;0.99
Latin;Computadores Fazem Arte;281;Da Lama Ao Caos;Chico Science & Nação Zumbi;NULL;404323;0.99
Reggae;Girassol;282;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gama/Lazão/Pedro Luis/Toni Garrido;249808;0.99
Reggae;A Sombra Da Maldade;283;Acústico MTV [Live];Cidade Negra;Da Gama/Toni Garrido;230922;0.99
Reggae;Johnny B. Goode;284;Acústico MTV [Live];Cidade Negra;Chuck Berry;254615;0.99
Reggae;Soldado Da Paz;285;Acústico MTV [Live];Cidade Negra;Herbert Vianna;194220;0.99
Reggae;Firmamento;286;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gama/Henry Lawes/Lazão/Toni Garrido/Winston Foser-Vers;222145;0.99
Reggae;Extra;287;Acústico MTV [Live];Cidade Negra;Gilberto Gil;304352;0.99
Reggae;O Erê;288;Acústico MTV [Live];Cidade Negra;Bernardo Vilhena/Bino Farias/Da Gama/Lazão/Toni Garrido;236382;0.99
Reggae;Podes Crer;289;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gama/Lazão/Toni Garrido;232280;0.99
Reggae;A Estrada;290;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gama/Lazão/Toni Garrido;248842;0.99
Reggae;Berlim;291;Acústico MTV [Live];Cidade Negra;Da Gama/Toni Garrido;207542;0.99
Reggae;Já Foi;292;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gama/Lazão/Toni Garrido;221544;0.99
Reggae;Onde Você Mora?;293;Acústico MTV [Live];Cidade Negra;Marisa Monte/Nando Reis;256026;0.99
Reggae;Pensamento;294;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gamma/Lazão/Rás Bernard;173008;0.99
Reggae;Conciliação;295;Acústico MTV [Live];Cidade Negra;Da Gama/Lazão/Rás Bernardo;257619;0.99
Reggae;Realidade Virtual;296;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gama/Lazão/Toni Garrido;195239;0.99
Reggae;Mensagem;297;Acústico MTV [Live];Cidade Negra;Bino Farias/Da Gama/Lazão/Rás Bernardo;225332;0.99
Reggae;A Cor Do Sol;298;Acústico MTV [Live];Cidade Negra;Bernardo Vilhena/Da Gama/Lazão;231392;0.99
Reggae;Onde Você Mora?;299;Cidade Negra - Hits;Cidade Negra;Marisa Monte/Nando Reis;298396;0.99
Reggae;O Erê;300;Cidade Negra - Hits;Cidade Negra;Bernardo Vilhena/Bino/Da Gama/Lazao/Toni Garrido;206942;0.99
Reggae;A Sombra Da Maldade;301;Cidade Negra - Hits;Cidade Negra;Da Gama/Toni Garrido;285231;0.99
Reggae;A Estrada;302;Cidade Negra - Hits;Cidade Negra;Da Gama/Lazao/Toni Garrido;282174;0.99
Reggae;Falar A Verdade;303;Cidade Negra - Hits;Cidade Negra;Bino/Da Gama/Ras Bernardo;244950;0.99
Reggae;Firmamento;304;Cidade Negra - Hits;Cidade Negra;Harry Lawes/Winston Foster-Vers;225488;0.99
Reggae;Pensamento;305;Cidade Negra - Hits;Cidade Negra;Bino/Da Gama/Ras Bernardo;192391;0.99
Reggae;Realidade Virtual;306;Cidade Negra - Hits;Cidade Negra;Bino/Da Gamma/Lazao/Toni Garrido;240300;0.99
Reggae;Doutor;307;Cidade Negra - Hits;Cidade Negra;Bino/Da Gama/Toni Garrido;178155;0.99
Reggae;Na Frente Da TV;308;Cidade Negra - Hits;Cidade Negra;Bino/Da Gama/Lazao/Ras Bernardo;289750;0.99
Reggae;Downtown;309;Cidade Negra - Hits;Cidade Negra;Cidade Negra;239725;0.99
Reggae;Sábado A Noite;310;Cidade Negra - Hits;Cidade Negra;Lulu Santos;267363;0.99
Reggae;A Cor Do Sol;311;Cidade Negra - Hits;Cidade Negra;Bernardo Vilhena/Da Gama/Lazao;273031;0.99
Reggae;Eu Também Quero Beijar;312;Cidade Negra - Hits;Cidade Negra;Fausto Nilo/Moraes Moreira/Pepeu Gomes;211147;0.99
Latin;Noite Do Prazer;313;Na Pista;Cláudio Zoli;NULL;311353;0.99
Latin;À Francesa;314;Na Pista;Cláudio Zoli;NULL;244532;0.99
Latin;Cada Um Cada Um (A Namoradeira);315;Na Pista;Cláudio Zoli;NULL;253492;0.99
Latin;Linha Do Equador;316;Na Pista;Cláudio Zoli;NULL;244715;0.99
Latin;Amor Demais;317;Na Pista;Cláudio Zoli;NULL;254040;0.99
Latin;Férias;318;Na Pista;Cláudio Zoli;NULL;264202;0.99
Latin;Gostava Tanto De Você;319;Na Pista;Cláudio Zoli;NULL;230452;0.99
Latin;Flor Do Futuro;320;Na Pista;Cláudio Zoli;NULL;275748;0.99
Latin;Felicidade Urgente;321;Na Pista;Cláudio Zoli;NULL;266605;0.99
Latin;Livre Pra Viver;322;Na Pista;Cláudio Zoli;NULL;214595;0.99
Pop;Dig-Dig, Lambe-Lambe (Ao Vivo);323;Axé Bahia 2001;Various Artists;Cassiano Costa/Cintia Maviane/J.F./Lucas Costa;205479;0.99
Pop;Pererê;324;Axé Bahia 2001;Various Artists;Augusto Conceição/Chiclete Com Banana;198661;0.99
Pop;TriboTchan;325;Axé Bahia 2001;Various Artists;Cal Adan/Paulo Levi;194194;0.99
Pop;Tapa Aqui, Descobre Ali;326;Axé Bahia 2001;Various Artists;Paulo Levi/W. Rangel;188630;0.99
Pop;Daniela;327;Axé Bahia 2001;Various Artists;Jorge Cardoso/Pierre Onasis;230791;0.99
Pop;Bate Lata;328;Axé Bahia 2001;Various Artists;Fábio Nolasco/Gal Sales/Ivan Brasil;206733;0.99
Pop;Garotas do Brasil;329;Axé Bahia 2001;Various Artists;Garay, Ricardo Engels/Luca Predabom/Ludwig, Carlos Henrique/Maurício Vieira;210155;0.99
Pop;Levada do Amor (Ailoviu);330;Axé Bahia 2001;Various Artists;Luiz Wanderley/Paulo Levi;190093;0.99
Pop;Lavadeira;331;Axé Bahia 2001;Various Artists;Do Vale, Valverde/Gal Oliveira/Luciano Pinto;214256;0.99
Pop;Reboladeira;332;Axé Bahia 2001;Various Artists;Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill;210599;0.99
Pop;É que Nessa Encarnação Eu Nasci Manga;333;Axé Bahia 2001;Various Artists;Lucina/Luli;196519;0.99
Pop;Reggae Tchan;334;Axé Bahia 2001;Various Artists;Cal Adan/Del Rey, Tension/Edu Casanova;206654;0.99
Pop;My Love;335;Axé Bahia 2001;Various Artists;Jauperi/Zeu Góes;203493;0.99
Pop;Latinha de Cerveja;336;Axé Bahia 2001;Various Artists;Adriano Bernandes/Edmar Neves;166687;0.99
Rock;You Shook Me;337;BBC Sessions [Disc 1] [Live];Led Zeppelin;J B Lenoir/Willie Dixon;315951;0.99
Rock;I Can't Quit You Baby;338;BBC Sessions [Disc 1] [Live];Led Zeppelin;Willie Dixon;263836;0.99
Rock;Communication Breakdown;339;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page/John Bonham/John Paul Jones;192653;0.99
Rock;Dazed and Confused;340;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page;401920;0.99
Rock;The Girl I Love She Got Long Black Wavy Hair;341;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page/John Bonham/John Estes/John Paul Jones/Robert Plant;183327;0.99
Rock;What is and Should Never Be;342;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page/Robert Plant;260675;0.99
Rock;Communication Breakdown(2);343;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page/John Bonham/John Paul Jones;161149;0.99
Rock;Travelling Riverside Blues;344;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page/Robert Johnson/Robert Plant;312032;0.99
Rock;Whole Lotta Love;345;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page/John Bonham/John Paul Jones/Robert Plant/Willie Dixon;373394;0.99
Rock;Somethin' Else;346;BBC Sessions [Disc 1] [Live];Led Zeppelin;Bob Cochran/Sharon Sheeley;127869;0.99
Rock;Communication Breakdown(3);347;BBC Sessions [Disc 1] [Live];Led Zeppelin;Jimmy Page/John Bonham/John Paul Jones;185260;0.99
Rock;I Can't Quit You Baby(2);348;BBC Sessions [Disc 1] [Live];Led Zeppelin;Willie Dixon;380551;0.99
Rock;You Shook Me(2);349;BBC Sessions [Disc 1] [Live];Led Zeppelin;J B Lenoir/Willie Dixon;619467;0.99
Rock;How Many More Times;350;BBC Sessions [Disc 1] [Live];Led Zeppelin;Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant;711836;0.99
Rock;Debra Kadabra;351;Bongo Fury;Frank Zappa & Captain Beefheart;Frank Zappa;234553;0.99
Rock;Carolina Hard-Core Ecstasy;352;Bongo Fury;Frank Zappa & Captain Beefheart;Frank Zappa;359680;0.99
Rock;Sam With The Showing Scalp Flat Top;353;Bongo Fury;Frank Zappa & Captain Beefheart;Don Van Vliet;171284;0.99
Rock;Poofter's Froth Wyoming Plans Ahead;354;Bongo Fury;Frank Zappa & Captain Beefheart;Frank Zappa;183902;0.99
Rock;200 Years Old;355;Bongo Fury;Frank Zappa & Captain Beefheart;Frank Zappa;272561;0.99
Rock;Cucamonga;356;Bongo Fury;Frank Zappa & Captain Beefheart;Frank Zappa;144483;0.99
Rock;Advance Romance;357;Bongo Fury;Frank Zappa & Captain Beefheart;Frank Zappa;677694;0.99
Rock;Man With The Woman Head;358;Bongo Fury;Frank Zappa & Captain Beefheart;Don Van Vliet;88894;0.99
Rock;Muffin Man;359;Bongo Fury;Frank Zappa & Captain Beefheart;Frank Zappa;332878;0.99
Soundtrack;Vai-Vai 2001;360;Carnaval 2001;Various Artists;NULL;276349;0.99
Soundtrack;X-9 2001;361;Carnaval 2001;Various Artists;NULL;273920;0.99
Soundtrack;Gavioes 2001;362;Carnaval 2001;Various Artists;NULL;282723;0.99
Soundtrack;Nene 2001;363;Carnaval 2001;Various Artists;NULL;284969;0.99
Soundtrack;Rosas De Ouro 2001;364;Carnaval 2001;Various Artists;NULL;284342;0.99
Soundtrack;Mocidade Alegre 2001;365;Carnaval 2001;Various Artists;NULL;282488;0.99
Soundtrack;Camisa Verde 2001;366;Carnaval 2001;Various Artists;NULL;283454;0.99
Soundtrack;Leandro De Itaquera 2001;367;Carnaval 2001;Various Artists;NULL;274808;0.99
Soundtrack;Tucuruvi 2001;368;Carnaval 2001;Various Artists;NULL;287921;0.99
Soundtrack;Aguia De Ouro 2001;369;Carnaval 2001;Various Artists;NULL;284160;0.99
Soundtrack;Ipiranga 2001;370;Carnaval 2001;Various Artists;NULL;248293;0.99
Soundtrack;Morro Da Casa Verde 2001;371;Carnaval 2001;Various Artists;NULL;284708;0.99
Soundtrack;Perola Negra 2001;372;Carnaval 2001;Various Artists;NULL;281626;0.99
Soundtrack;Sao Lucas 2001;373;Carnaval 2001;Various Artists;NULL;296254;0.99
Latin;Guanabara;374;Chill: Brazil (Disc 1);Marcos Valle;Marcos Valle;247614;0.99
Latin;Mas Que Nada;375;Chill: Brazil (Disc 1);Marcos Valle;Jorge Ben;248398;0.99
Latin;Vôo Sobre o Horizonte;376;Chill: Brazil (Disc 1);Marcos Valle;J.r.Bertami/Parana;225097;0.99
Latin;A Paz;377;Chill: Brazil (Disc 1);Marcos Valle;Donato/Gilberto Gil;263183;0.99
Latin;Wave (Vou te Contar);378;Chill: Brazil (Disc 1);Marcos Valle;Antonio Carlos Jobim;271647;0.99
Latin;Água de Beber;379;Chill: Brazil (Disc 1);Marcos Valle;Antonio Carlos Jobim/Vinicius de Moraes;146677;0.99
Latin;Samba da Bençaco;380;Chill: Brazil (Disc 1);Marcos Valle;Baden Powell/Vinicius de Moraes;282200;0.99
Latin;Pode Parar;381;Chill: Brazil (Disc 1);Marcos Valle;Jorge Vercilo/Jota Maranhao;179408;0.99
Latin;Menino do Rio;382;Chill: Brazil (Disc 1);Marcos Valle;Caetano Veloso;262713;0.99
Latin;Ando Meio Desligado;383;Chill: Brazil (Disc 1);Marcos Valle;Caetano Veloso;195813;0.99
Latin;Mistério da Raça;384;Chill: Brazil (Disc 1);Marcos Valle;Luiz Melodia/Ricardo Augusto;184320;0.99
Latin;All Star;385;Chill: Brazil (Disc 1);Marcos Valle;Nando Reis;176326;0.99
Latin;Menina Bonita;386;Chill: Brazil (Disc 1);Marcos Valle;Alexandre Brazil/Pedro Luis/Rodrigo Cabelo;237087;0.99
Latin;Pescador de Ilusões;387;Chill: Brazil (Disc 1);Marcos Valle;Macelo Yuka/O Rappa;245524;0.99
Latin;À Vontade (Live Mix);388;Chill: Brazil (Disc 1);Marcos Valle;Bombom/Ed Motta;180636;0.99
Latin;Maria Fumaça;389;Chill: Brazil (Disc 1);Marcos Valle;Luiz Carlos/Oberdan;141008;0.99
Latin;Sambassim (dj patife remix);390;Chill: Brazil (Disc 1);Marcos Valle;Alba Carvalho/Fernando Porto;213655;0.99
Latin;Garota De Ipanema;391;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;279536;0.99
Latin;Tim Tim Por Tim Tim;392;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;213237;0.99
Latin;Tarde Em Itapoã;393;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;313704;0.99
Latin;Tanto Tempo;394;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;170292;0.99
Latin;Eu Vim Da Bahia - Live;395;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;157988;0.99
Latin;Alô Alô Marciano;396;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;238106;0.99
Latin;Linha Do Horizonte;397;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;279484;0.99
Latin;Only A Dream In Rio;398;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;371356;0.99
Latin;Abrir A Porta;399;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;271960;0.99
Latin;Alice;400;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;165982;0.99
Latin;Momentos Que Marcam;401;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;280137;0.99
Latin;Um Jantar Pra Dois;402;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;237714;0.99
Latin;Bumbo Da Mangueira;403;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;270158;0.99
Latin;Mr Funk Samba;404;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;213890;0.99
Latin;Santo Antonio;405;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;162716;0.99
Latin;Por Você;406;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;205557;0.99
Latin;Só Tinha De Ser Com Você;407;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Vários;389642;0.99
Metal;Free Speech For The Dumb;408;Garage Inc. (Disc 1);Metallica;Molaney/Morris/Roberts/Wainwright;155428;0.99
Metal;It's Electric;409;Garage Inc. (Disc 1);Metallica;Harris/Tatler;213995;0.99
Metal;Sabbra Cadabra;410;Garage Inc. (Disc 1);Metallica;Black Sabbath;380342;0.99
Metal;Turn The Page;411;Garage Inc. (Disc 1);Metallica;Seger;366524;0.99
Metal;Die Die My Darling;412;Garage Inc. (Disc 1);Metallica;Danzig;149315;0.99
Metal;Loverman;413;Garage Inc. (Disc 1);Metallica;Cave;472764;0.99
Metal;Mercyful Fate;414;Garage Inc. (Disc 1);Metallica;Diamond/Shermann;671712;0.99
Metal;Astronomy;415;Garage Inc. (Disc 1);Metallica;A.Bouchard/J.Bouchard/S.Pearlman;397531;0.99
Metal;Whiskey In The Jar;416;Garage Inc. (Disc 1);Metallica;Traditional;305005;0.99
Metal;Tuesday's Gone;417;Garage Inc. (Disc 1);Metallica;Collins/Van Zandt;545750;0.99
Metal;The More I See;418;Garage Inc. (Disc 1);Metallica;Molaney/Morris/Roberts/Wainwright;287973;0.99
Rock;A Kind Of Magic;419;Greatest Hits II;Queen;Roger Taylor;262608;0.99
Rock;Under Pressure;420;Greatest Hits II;Queen;Queen & David Bowie;236617;0.99
Rock;Radio GA GA;421;Greatest Hits II;Queen;Roger Taylor;343745;0.99
Rock;I Want It All;422;Greatest Hits II;Queen;Queen;241684;0.99
Rock;I Want To Break Free;423;Greatest Hits II;Queen;John Deacon;259108;0.99
Rock;Innuendo;424;Greatest Hits II;Queen;Queen;387761;0.99
Rock;It's A Hard Life;425;Greatest Hits II;Queen;Freddie Mercury;249417;0.99
Rock;Breakthru;426;Greatest Hits II;Queen;Queen;249234;0.99
Rock;Who Wants To Live Forever;427;Greatest Hits II;Queen;Brian May;297691;0.99
Rock;Headlong;428;Greatest Hits II;Queen;Queen;273057;0.99
Rock;The Miracle;429;Greatest Hits II;Queen;Queen;294974;0.99
Rock;I'm Going Slightly Mad;430;Greatest Hits II;Queen;Queen;248032;0.99
Rock;The Invisible Man;431;Greatest Hits II;Queen;Queen;238994;0.99
Rock;Hammer To Fall;432;Greatest Hits II;Queen;Brian May;220316;0.99
Rock;Friends Will Be Friends;433;Greatest Hits II;Queen;Freddie Mercury & John Deacon;248920;0.99
Rock;The Show Must Go On;434;Greatest Hits II;Queen;Queen;263784;0.99
Rock;One Vision;435;Greatest Hits II;Queen;Queen;242599;0.99
Rock;Detroit Rock City;436;Greatest Kiss;Kiss;Paul Stanley, B. Ezrin;218880;0.99
Rock;Black Diamond;437;Greatest Kiss;Kiss;Paul Stanley;314148;0.99
Rock;Hard Luck Woman;438;Greatest Kiss;Kiss;Paul Stanley;216032;0.99
Rock;Sure Know Something;439;Greatest Kiss;Kiss;Paul Stanley, Vincent Poncia;242468;0.99
Rock;Love Gun;440;Greatest Kiss;Kiss;Paul Stanley;196257;0.99
Rock;Deuce;441;Greatest Kiss;Kiss;Gene Simmons;185077;0.99
Rock;Goin' Blind;442;Greatest Kiss;Kiss;Gene Simmons, S. Coronel;216215;0.99
Rock;Shock Me;443;Greatest Kiss;Kiss;Ace Frehley;227291;0.99
Rock;Do You Love Me;444;Greatest Kiss;Kiss;Paul Stanley, B. Ezrin, K. Fowley;214987;0.99
Rock;She;445;Greatest Kiss;Kiss;Gene Simmons, S. Coronel;248346;0.99
Rock;I Was Made For Loving You;446;Greatest Kiss;Kiss;Paul Stanley, Vincent Poncia, Desmond Child;271360;0.99
Rock;Shout It Out Loud;447;Greatest Kiss;Kiss;Paul Stanley, Gene Simmons, B. Ezrin;219742;0.99
Rock;God Of Thunder;448;Greatest Kiss;Kiss;Paul Stanley;255791;0.99
Rock;Calling Dr. Love;449;Greatest Kiss;Kiss;Gene Simmons;225332;0.99
Rock;Beth;450;Greatest Kiss;Kiss;S. Penridge, Bob Ezrin, Peter Criss;166974;0.99
Rock;Strutter;451;Greatest Kiss;Kiss;Paul Stanley, Gene Simmons;192496;0.99
Rock;Rock And Roll All Nite;452;Greatest Kiss;Kiss;Paul Stanley, Gene Simmons;173609;0.99
Rock;Cold Gin;453;Greatest Kiss;Kiss;Ace Frehley;262243;0.99
Rock;Plaster Caster;454;Greatest Kiss;Kiss;Gene Simmons;207333;0.99
Rock;God Gave Rock 'n' Roll To You;455;Greatest Kiss;Kiss;Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin;320444;0.99
Jazz;Heart of the Night;456;Heart of the Night;Spyro Gyra;NULL;273737;0.99
Jazz;De La Luz;457;Heart of the Night;Spyro Gyra;NULL;315219;0.99
Jazz;Westwood Moon;458;Heart of the Night;Spyro Gyra;NULL;295627;0.99
Jazz;Midnight;459;Heart of the Night;Spyro Gyra;NULL;266866;0.99
Jazz;Playtime;460;Heart of the Night;Spyro Gyra;NULL;273580;0.99
Jazz;Surrender;461;Heart of the Night;Spyro Gyra;NULL;287634;0.99
Jazz;Valentino's;462;Heart of the Night;Spyro Gyra;NULL;296124;0.99
Jazz;Believe;463;Heart of the Night;Spyro Gyra;NULL;310778;0.99
Jazz;As We Sleep;464;Heart of the Night;Spyro Gyra;NULL;316865;0.99
Jazz;When Evening Falls;465;Heart of the Night;Spyro Gyra;NULL;298135;0.99
Jazz;J Squared;466;Heart of the Night;Spyro Gyra;NULL;288757;0.99
Jazz;Best Thing;467;Heart of the Night;Spyro Gyra;NULL;274259;0.99
Alternative & Punk;Maria;468;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;167262;0.99
Alternative & Punk;Poprocks And Coke;469;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;158354;0.99
Alternative & Punk;Longview;470;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;234083;0.99
Alternative & Punk;Welcome To Paradise;471;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;224208;0.99
Alternative & Punk;Basket Case;472;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;181629;0.99
Alternative & Punk;When I Come Around;473;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;178364;0.99
Alternative & Punk;She;474;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;134164;0.99
Alternative & Punk;J.A.R. (Jason Andrew Relva);475;International Superhits;Green Day;Mike Dirnt -Words Green Day -Music;170997;0.99
Alternative & Punk;Geek Stink Breath;476;International Superhits;Green Day;Billie Joe Armstrong -Words Green Day -Music;135888;0.99
